_id,city_id,city_name,country_name,good_id,item_name,category_id,category_name,price_min,Pirce_avg,price_max,usd-min,usd-avg,usd-max,measure,currency_code
19,1000,Dublin,Ireland,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.29,1.97,3.1,1.34,2.04,3.22,money,EUR
19,1000,Dublin,Ireland,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,4.64,5.67,7.22,4.81,5.88,7.49,money,EUR
19,1000,Dublin,Ireland,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,5.16,6.19,7.22,5.35,6.42,7.49,money,EUR
19,1000,Dublin,Ireland,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,8.25,9.19,10.32,8.56,9.53,10.7,money,EUR
19,1000,Dublin,Ireland,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,41.28,61.91,113.51,42.82,64.21,117.73,money,EUR
19,1000,Dublin,Ireland,38,Meal in Inexpensive Restaurant,6,Restaurants,10.32,15.48,30.96,10.7,16.06,32.11,money,EUR
19,1000,Dublin,Ireland,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,2400.79,2667.54,2934.3,2490.12,2766.8,3043.49,money,EUR
19,1000,Dublin,Ireland,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,10.32,12.39,15.48,10.7,12.85,16.06,money,EUR
19,1000,Dublin,Ireland,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,25.8,41.22,67.08,26.76,42.75,69.58,money,EUR
19,1000,Dublin,Ireland,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,10.32,16.66,25.8,10.7,17.28,26.76,money,EUR
19,1000,Dublin,Ireland,45,"Gasoline, 1 liter",9,Transportation,1.29,1.42,1.55,1.34,1.47,1.61,money,EUR
19,1000,Dublin,Ireland,46,"Monthly Pass, Regular Price",9,Transportation,113.51,134.6,179.46,117.73,139.61,186.14,money,EUR
19,1000,Dublin,Ireland,47,"One-way Ticket, Local Transport",9,Transportation,2.58,3.1,3.62,2.68,3.22,3.75,money,EUR
19,1000,Dublin,Ireland,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,24.76,28.38,51.59,25.68,29.44,53.51,money,EUR
19,1000,Dublin,Ireland,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,1.17,1.55,2.58,1.21,1.61,2.68,money,EUR
19,1000,Dublin,Ireland,50,"Taxi Start, Normal Tariff",9,Transportation,3.92,4.13,6.19,4.07,4.28,6.42,money,EUR
19,1000,Dublin,Ireland,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,24766.34,25798.27,31731.88,25687.9,26758.22,32912.62,money,EUR
19,1000,Dublin,Ireland,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.11,0.27,0.43,0.11,0.28,0.45,money,EUR
19,1000,Dublin,Ireland,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,87.72,157.18,263.15,90.98,163.03,272.94,money,EUR
19,1000,Dublin,Ireland,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,41.28,52.45,63.62,42.82,54.4,65.99,money,EUR
19,1000,Dublin,Ireland,58,"Water, 0.33 liter Bottle",4,Markets,1.03,1.59,2.15,1.07,1.65,2.23,money,EUR
19,1000,Dublin,Ireland,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,20.64,34.97,51.59,21.41,36.27,53.51,money,EUR
19,1000,Dublin,Ireland,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,3.11,3.46,3.81,,,,percent,
19,1000,Dublin,Ireland,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.96,2.85,4.13,2.03,2.96,4.28,money,EUR
20,1020,Rome,Italy,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,2579.83,3323.82,4230.91,2675.83,3447.5,4388.34,money,EUR
20,1020,Rome,Italy,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,4850.08,7101.9,10319.31,5030.55,7366.16,10703.29,money,EUR
20,1020,Rome,Italy,3,"International Primary School, Yearly for 1 Child",2,Childcare,5159.65,12231.42,19303.19,5351.64,12686.55,20021.46,money,EUR
20,1020,Rome,Italy,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,371.49,499.45,679.35,385.31,518.03,704.63,money,EUR
20,1020,Rome,Italy,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,51.59,85.62,123.83,53.51,88.81,128.44,money,EUR
20,1020,Rome,Italy,6,Pair of Leather Business Shoes,3,Clothing And Shoes,82.55,133.09,206.39,85.62,138.04,214.07,money,EUR
20,1020,Rome,Italy,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,61.91,87.2,134.16,64.21,90.44,139.15,money,EUR
20,1020,Rome,Italy,9,"Apples, 1 kg",4,Markets,1.34,1.97,4.13,1.39,2.04,4.28,money,EUR
20,1020,Rome,Italy,10,"Banana, 1 kg",4,Markets,1.03,1.74,4.13,1.07,1.8,4.28,money,EUR
20,1020,Rome,Italy,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg",4,Markets,10.32,15.48,22.71,10.7,16.06,23.56,money,EUR
20,1020,Rome,Italy,12,"Bottle of Wine, Mid-Range Price",4,Markets,3.1,6.7,10.32,3.22,6.95,10.7,money,EUR
20,1020,Rome,Italy,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,6.19,8.88,13.42,6.42,9.21,13.92,money,EUR
20,1020,Rome,Italy,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.03,1.29,2.27,1.07,1.34,2.35,money,EUR
20,1020,Rome,Italy,15,"Eggs, 12 pack",4,Markets,1.85,3.74,6.19,1.92,3.88,6.42,money,EUR
20,1020,Rome,Italy,17,"Lettuce, 1 head",4,Markets,0.52,1.37,2.22,0.54,1.42,2.3,money,EUR
20,1020,Rome,Italy,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,1.03,1.9,3.62,1.07,1.97,3.75,money,EUR
20,1020,Rome,Italy,19,"Local Cheese, 1 kg",4,Markets,8.25,13.31,25.8,8.56,13.81,26.76,money,EUR
20,1020,Rome,Italy,20,"Milk, Regular,1 liter",4,Markets,0.93,1.47,2.07,0.96,1.52,2.15,money,EUR
20,1020,Rome,Italy,21,"Onion, 1 kg",4,Markets,1.03,1.51,3.1,1.07,1.57,3.22,money,EUR
20,1020,Rome,Italy,22,"Oranges, 1 kg",4,Markets,1.24,2.14,4.13,1.29,2.22,4.28,money,EUR
20,1020,Rome,Italy,23,Pack of Cigarettes,4,Markets,5.37,5.88,6.39,5.57,6.1,6.63,money,EUR
20,1020,Rome,Italy,24,"Potato, 1 kg",4,Markets,1.02,1.44,3.62,1.06,1.49,3.75,money,EUR
20,1020,Rome,Italy,25,"White Rice, 1 kg",4,Markets,1.55,2.42,3.62,1.61,2.51,3.75,money,EUR
20,1020,Rome,Italy,26,"Tomato, 1 kg",4,Markets,1.03,2.21,3.62,1.07,2.29,3.75,money,EUR
20,1020,Rome,Italy,27,"Water, 1.5 liter Bottle",4,Markets,0.31,0.63,1.24,0.32,0.65,1.29,money,EUR
20,1020,Rome,Italy,28,One bedroom apartment outside of city centre,5,Rent Per Month,515.97,660.16,928.74,535.17,684.72,963.3,money,EUR
20,1020,Rome,Italy,29,One bedroom apartment in city centre,5,Rent Per Month,773.95,967.95,1238.32,802.75,1003.97,1284.4,money,EUR
20,1020,Rome,Italy,30,Three bedroom apartment outside of city centre,5,Rent Per Month,928.74,1243.92,1754.28,963.3,1290.21,1819.56,money,EUR
20,1020,Rome,Italy,31,Three bedroom apartment in city centre,5,Rent Per Month,1444.71,2047.84,3095.79,1498.47,2124.04,3210.98,money,EUR
20,1020,Rome,Italy,32,Cappuccino,6,Restaurants,1.03,1.33,3.1,1.07,1.38,3.22,money,EUR
20,1020,Rome,Italy,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,1.55,2.04,3.1,1.61,2.12,3.22,money,EUR
20,1020,Rome,Italy,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,3.1,5.16,7.22,3.22,5.35,7.49,money,EUR
20,1020,Rome,Italy,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,3.1,4.75,6.4,3.22,4.93,6.64,money,EUR
20,1020,Rome,Italy,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,7.74,8.25,10.32,8.03,8.56,10.7,money,EUR
20,1020,Rome,Italy,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,43.34,61.91,92.87,44.95,64.21,96.33,money,EUR
20,1020,Rome,Italy,38,Meal in Inexpensive Restaurant,6,Restaurants,9.29,15.48,25.8,9.64,16.06,26.76,money,EUR
20,1020,Rome,Italy,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,1357.04,1507.82,1658.6,1407.54,1563.93,1720.32,money,EUR
20,1020,Rome,Italy,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,8.25,9.29,13.42,8.56,9.64,13.92,money,EUR
20,1020,Rome,Italy,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,41.28,67.04,103.19,42.82,69.53,107.03,money,EUR
20,1020,Rome,Italy,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,15.48,20.35,30.96,16.06,21.11,32.11,money,EUR
20,1020,Rome,Italy,45,"Gasoline, 1 liter",9,Transportation,1.4,1.56,1.72,1.45,1.62,1.78,money,EUR
20,1020,Rome,Italy,46,"Monthly Pass, Regular Price",9,Transportation,32.51,36.12,39.73,33.72,37.46,41.21,money,EUR
20,1020,Rome,Italy,47,"One-way Ticket, Local Transport",9,Transportation,1.39,1.55,1.71,1.44,1.61,1.77,money,EUR
20,1020,Rome,Italy,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,27.86,36.12,61.91,28.9,37.46,64.21,money,EUR
20,1020,Rome,Italy,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,1.13,1.55,2.58,1.17,1.61,2.68,money,EUR
20,1020,Rome,Italy,50,"Taxi Start, Normal Tariff",9,Transportation,3.1,4.13,7.22,3.22,4.28,7.49,money,EUR
20,1020,Rome,Italy,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,20638.62,22857.27,25798.27,21406.58,23707.79,26758.22,money,EUR
20,1020,Rome,Italy,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.09,0.19,0.29,0.09,0.2,0.3,money,EUR
20,1020,Rome,Italy,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,103.19,185.55,361.17,107.03,192.45,374.61,money,EUR
20,1020,Rome,Italy,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,25.8,30.09,41.28,26.76,31.21,42.82,money,EUR
20,1020,Rome,Italy,58,"Water, 0.33 liter Bottle",4,Markets,1.03,1.17,2.07,1.07,1.21,2.15,money,EUR
20,1020,Rome,Italy,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,20.64,34.63,61.91,21.41,35.92,64.21,money,EUR
20,1020,Rome,Italy,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,1.94,2.16,2.38,,,,percent,
20,1020,Rome,Italy,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.03,1.91,3.1,1.07,1.98,3.22,money,EUR
21,1223,Riga,Latvia,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,1031.93,1287.99,1857.47,1070.33,1335.92,1926.59,money,EUR
21,1223,Riga,Latvia,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,1651.09,2081.56,2579.83,1712.53,2159.01,2675.83,money,EUR
21,1223,Riga,Latvia,3,"International Primary School, Yearly for 1 Child",2,Childcare,7223.52,12300.55,17542.83,7492.31,12758.25,18195.6,money,EUR
21,1223,Riga,Latvia,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,206.39,333.23,515.97,214.07,345.63,535.17,money,EUR
21,1223,Riga,Latvia,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,30.96,64.27,97.58,32.11,66.66,101.21,money,EUR
21,1223,Riga,Latvia,6,Pair of Leather Business Shoes,3,Clothing And Shoes,72.23,101.41,154.79,74.92,105.18,160.55,money,EUR
21,1223,Riga,Latvia,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,51.59,76.36,103.19,53.51,79.2,107.03,money,EUR
21,1223,Riga,Latvia,9,"Apples, 1 kg",4,Markets,0.62,1.17,1.74,0.64,1.21,1.8,money,EUR
21,1223,Riga,Latvia,10,"Banana, 1 kg",4,Markets,1.03,1.28,1.55,1.07,1.33,1.61,money,EUR
21,1223,Riga,Latvia,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg",4,Markets,5.16,8.23,12.39,5.35,8.54,12.85,money,EUR
21,1223,Riga,Latvia,12,"Bottle of Wine, Mid-Range Price",4,Markets,5.16,7.22,10.32,5.35,7.49,10.7,money,EUR
21,1223,Riga,Latvia,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,3.1,5.56,8.02,3.22,5.77,8.32,money,EUR
21,1223,Riga,Latvia,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.03,1.24,2.07,1.07,1.29,2.15,money,EUR
21,1223,Riga,Latvia,15,"Eggs, 12 pack",4,Markets,1.36,1.91,2.62,1.41,1.98,2.72,money,EUR
21,1223,Riga,Latvia,17,"Lettuce, 1 head",4,Markets,0.52,1.12,2.07,0.54,1.16,2.15,money,EUR
21,1223,Riga,Latvia,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,0.71,0.92,1.24,0.74,0.95,1.29,money,EUR
21,1223,Riga,Latvia,19,"Local Cheese, 1 kg",4,Markets,5.16,7.18,12.39,5.35,7.45,12.85,money,EUR
21,1223,Riga,Latvia,20,"Milk, Regular,1 liter",4,Markets,0.77,0.96,1.15,0.8,1,1.19,money,EUR
21,1223,Riga,Latvia,21,"Onion, 1 kg",4,Markets,0.36,0.49,1.03,0.37,0.51,1.07,money,EUR
21,1223,Riga,Latvia,22,"Oranges, 1 kg",4,Markets,1.03,1.6,2.37,1.07,1.66,2.46,money,EUR
21,1223,Riga,Latvia,23,Pack of Cigarettes,4,Markets,3.77,4.13,4.64,3.91,4.28,4.81,money,EUR
21,1223,Riga,Latvia,24,"Potato, 1 kg",4,Markets,0.31,0.5,0.72,0.32,0.52,0.75,money,EUR
21,1223,Riga,Latvia,25,"White Rice, 1 kg",4,Markets,1.02,1.69,3.1,1.06,1.75,3.22,money,EUR
21,1223,Riga,Latvia,26,"Tomato, 1 kg",4,Markets,0.93,1.87,3.1,0.96,1.94,3.22,money,EUR
21,1223,Riga,Latvia,27,"Water, 1.5 liter Bottle",4,Markets,0.42,0.69,1.03,0.44,0.72,1.07,money,EUR
21,1223,Riga,Latvia,28,One bedroom apartment outside of city centre,5,Rent Per Month,257.98,305.72,412.78,267.58,317.1,428.14,money,EUR
21,1223,Riga,Latvia,29,One bedroom apartment in city centre,5,Rent Per Month,361.17,435.33,619.16,374.61,451.53,642.2,money,EUR
21,1223,Riga,Latvia,30,Three bedroom apartment outside of city centre,5,Rent Per Month,412.78,552.58,825.54,428.14,573.14,856.26,money,EUR
21,1223,Riga,Latvia,31,Three bedroom apartment in city centre,5,Rent Per Month,619.16,797.33,1031.93,642.2,827,1070.33,money,EUR
21,1223,Riga,Latvia,32,Cappuccino,6,Restaurants,1.55,2.72,3.89,1.61,2.82,4.03,money,EUR
21,1223,Riga,Latvia,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,0.83,1.5,2.58,0.86,1.56,2.68,money,EUR
21,1223,Riga,Latvia,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,2.07,3.1,5.16,2.15,3.22,5.35,money,EUR
21,1223,Riga,Latvia,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,1.55,3.1,4.65,1.61,3.22,4.82,money,EUR
21,1223,Riga,Latvia,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,5.16,6.19,7.22,5.35,6.42,7.49,money,EUR
21,1223,Riga,Latvia,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,30.96,41.28,61.91,32.11,42.82,64.21,money,EUR
21,1223,Riga,Latvia,38,Meal in Inexpensive Restaurant,6,Restaurants,5.16,8.41,15.48,5.35,8.72,16.06,money,EUR
21,1223,Riga,Latvia,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,790.18,877.98,965.78,819.58,910.65,1001.72,money,EUR
21,1223,Riga,Latvia,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,6.19,8.25,10.32,6.42,8.56,10.7,money,EUR
21,1223,Riga,Latvia,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,20.64,36.99,53.34,21.41,38.37,55.32,money,EUR
21,1223,Riga,Latvia,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,12.39,20.88,29.37,12.85,21.66,30.46,money,EUR
21,1223,Riga,Latvia,45,"Gasoline, 1 liter",9,Transportation,1.06,1.27,1.48,1.1,1.32,1.54,money,EUR
21,1223,Riga,Latvia,46,"Monthly Pass, Regular Price",9,Transportation,41.28,51.59,61.9,42.82,53.51,64.2,money,EUR
21,1223,Riga,Latvia,47,"One-way Ticket, Local Transport",9,Transportation,1.06,1.18,1.3,1.1,1.22,1.35,money,EUR
21,1223,Riga,Latvia,48,"Taxi, price for 1 hour Waiting, Normal Tariff",9,Transportation,6.19,8.25,10.32,6.42,8.56,10.7,money,EUR
21,1223,Riga,Latvia,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,0.42,0.72,1.24,0.44,0.75,1.29,money,EUR
21,1223,Riga,Latvia,50,"Taxi Start, Normal Tariff",9,Transportation,1.75,2.12,5.16,1.82,2.2,5.35,money,EUR
21,1223,Riga,Latvia,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,18574.76,19606.69,20638.62,19265.93,20336.25,21406.58,money,EUR
21,1223,Riga,Latvia,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.02,0.1,0.2,0.02,0.1,0.21,money,EUR
21,1223,Riga,Latvia,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,127.59,180.54,257.98,132.34,187.26,267.58,money,EUR
21,1223,Riga,Latvia,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,11.35,16.45,21.55,11.77,17.06,22.35,money,EUR
21,1223,Riga,Latvia,58,"Water, 0.33 liter Bottle",4,Markets,0.52,1.07,2.07,0.54,1.11,2.15,money,EUR
21,1223,Riga,Latvia,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,25.8,37.02,48.24,26.76,38.4,50.04,money,EUR
21,1223,Riga,Latvia,65,"Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate",7,Salaries And Financing,2.32,2.58,2.84,,,,percent,
21,1223,Riga,Latvia,68,"Imported Beer, 0.33 liter Bottle",4,Markets,1.03,1.58,3.1,1.07,1.64,3.22,money,EUR
22,7458,Vaduz,Liechtenstein,1,Price per square meter to Buy Apartment Outside of City Center,1,Buy Apartment,3441.84,3824.27,4206.7,3639.39,4043.77,4448.15,money,CHF
22,7458,Vaduz,Liechtenstein,2,Price per square meter to Buy Apartment in City Center,1,Buy Apartment,4279.05,4754.5,5229.95,4524.65,5027.39,5530.13,money,CHF
22,7458,Vaduz,Liechtenstein,3,"International Primary School, Yearly for 1 Child",2,Childcare,18604.58,20671.76,22738.94,19672.4,21858.23,24044.06,money,CHF
22,7458,Vaduz,Liechtenstein,4,"Private Preschool or Kindergarten, Monthly for 1 Child",2,Childcare,232.56,258.39,284.23,245.91,273.22,300.54,money,CHF
22,7458,Vaduz,Liechtenstein,5,"Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,89.09,98.99,108.89,94.2,104.67,115.14,money,CHF
22,7458,Vaduz,Liechtenstein,6,Pair of Leather Business Shoes,3,Clothing And Shoes,151.65,168.51,185.37,160.35,178.18,196.01,money,CHF
22,7458,Vaduz,Liechtenstein,7,"Pair of Running Shoes, Mid-Range Price",3,Clothing And Shoes,103.44,113.73,124.03,109.38,120.26,131.15,money,CHF
22,7458,Vaduz,Liechtenstein,9,"Apples, 1 kg",4,Markets,2.6,2.89,3.18,2.75,3.06,3.36,money,CHF
22,7458,Vaduz,Liechtenstein,10,"Banana, 1 kg",4,Markets,3.45,3.83,4.21,3.65,4.05,4.45,money,CHF
22,7458,Vaduz,Liechtenstein,11,"Beef Round or Equivalent Back Leg Red Meat, 1 kg",4,Markets,14.47,23.77,33.08,15.3,25.13,34.98,money,CHF
22,7458,Vaduz,Liechtenstein,12,"Bottle of Wine, Mid-Range Price",4,Markets,10.01,12.75,15.51,10.58,13.48,16.4,money,CHF
22,7458,Vaduz,Liechtenstein,13,"Chicken Breasts, Boneless and Skinless, 1 kg",4,Markets,9.3,10.51,11.72,9.83,11.11,12.39,money,CHF
22,7458,Vaduz,Liechtenstein,14,"Domestic Beer, 0.5 liter Bottle",4,Markets,1.72,2.15,2.58,1.82,2.27,2.73,money,CHF
22,7458,Vaduz,Liechtenstein,15,"Eggs, 12 pack",4,Markets,4.44,7.39,10.34,4.69,7.81,10.93,money,CHF
22,7458,Vaduz,Liechtenstein,17,"Lettuce, 1 head",4,Markets,1.49,1.65,1.82,1.58,1.74,1.92,money,CHF
22,7458,Vaduz,Liechtenstein,18,"Loaf of Fresh White Bread, 0.5 kg",4,Markets,3.03,3.37,3.71,3.2,3.56,3.92,money,CHF
22,7458,Vaduz,Liechtenstein,19,"Local Cheese, 1 kg",4,Markets,14.02,15.58,17.14,14.82,16.47,18.12,money,CHF
22,7458,Vaduz,Liechtenstein,20,"Milk, Regular,1 liter",4,Markets,1.45,1.75,2.07,1.53,1.85,2.19,money,CHF
22,7458,Vaduz,Liechtenstein,21,"Onion, 1 kg",4,Markets,1.86,2.07,2.28,1.97,2.19,2.41,money,CHF
22,7458,Vaduz,Liechtenstein,22,"Oranges, 1 kg",4,Markets,3.83,4.5,5.17,4.05,4.76,5.47,money,CHF
22,7458,Vaduz,Liechtenstein,23,Pack of Cigarettes,4,Markets,8.27,8.79,9.31,8.74,9.29,9.84,money,CHF
22,7458,Vaduz,Liechtenstein,24,"Potato, 1 kg",4,Markets,1.45,2.02,2.59,1.53,2.14,2.74,money,CHF
22,7458,Vaduz,Liechtenstein,25,"White Rice, 1 kg",4,Markets,1.86,2.07,2.28,1.97,2.19,2.41,money,CHF
22,7458,Vaduz,Liechtenstein,26,"Tomato, 1 kg",4,Markets,4.19,4.65,5.12,4.43,4.92,5.41,money,CHF
22,7458,Vaduz,Liechtenstein,27,"Water, 1.5 liter Bottle",4,Markets,0.93,1.04,1.15,0.98,1.1,1.22,money,CHF
22,7458,Vaduz,Liechtenstein,28,One bedroom apartment outside of city centre,5,Rent Per Month,1105.22,1172.76,1240.3,1168.65,1240.07,1311.49,money,CHF
22,7458,Vaduz,Liechtenstein,29,One bedroom apartment in city centre,5,Rent Per Month,1371.24,1523.6,1675.96,1449.94,1611.05,1772.15,money,CHF
22,7458,Vaduz,Liechtenstein,30,Three bedroom apartment outside of city centre,5,Rent Per Month,1427.65,2005.81,2583.97,1509.59,2120.93,2732.28,money,CHF
22,7458,Vaduz,Liechtenstein,31,Three bedroom apartment in city centre,5,Rent Per Month,2583.97,2618.72,2653.47,2732.28,2769.02,2805.77,money,CHF
22,7458,Vaduz,Liechtenstein,32,Cappuccino,6,Restaurants,4.65,5.17,5.69,4.92,5.47,6.02,money,CHF
22,7458,Vaduz,Liechtenstein,33,"Coca-Cola, 0.33 liter Bottle",6,Restaurants,2.22,3.5,5.17,2.35,3.7,5.47,money,CHF
22,7458,Vaduz,Liechtenstein,34,"Domestic Beer, 0.5 liter Draught",6,Restaurants,5.17,6.72,8.27,5.47,7.11,8.74,money,CHF
22,7458,Vaduz,Liechtenstein,35,"Imported Beer, 0.33 liter Bottle",6,Restaurants,6.51,7.23,7.96,6.88,7.64,8.42,money,CHF
22,7458,Vaduz,Liechtenstein,36,McMeal at McDonalds or Alternative Combo Meal,6,Restaurants,13.44,14.47,15.51,14.21,15.3,16.4,money,CHF
22,7458,Vaduz,Liechtenstein,37,"Meal for 2 People, Mid-range Restaurant, Three-course",6,Restaurants,55.61,103.36,155.04,58.8,109.29,163.94,money,CHF
22,7458,Vaduz,Liechtenstein,38,Meal in Inexpensive Restaurant,6,Restaurants,22.25,25.84,29.43,23.53,27.32,31.12,money,CHF
22,7458,Vaduz,Liechtenstein,40,"Average Monthly Net Salary, After Tax",7,Salaries And Financing,6007.73,6675.26,7342.79,6352.55,7058.39,7764.23,money,CHF
22,7458,Vaduz,Liechtenstein,42,"Cinema ticket, 1 Seat",8,Sports And Leisure,12.4,21.7,31,13.11,22.95,32.78,money,CHF
22,7458,Vaduz,Liechtenstein,43,"Fitness Club, Monthly Fee for 1 Adult",8,Sports And Leisure,69.77,77.52,85.28,73.77,81.97,90.17,money,CHF
22,7458,Vaduz,Liechtenstein,44,"Tennis Court Rent, 1 Hour on Weekend",8,Sports And Leisure,27.9,31,34.1,29.5,32.78,36.06,money,CHF
22,7458,Vaduz,Liechtenstein,45,"Gasoline, 1 liter",9,Transportation,1.4,1.55,1.71,1.48,1.64,1.81,money,CHF
22,7458,Vaduz,Liechtenstein,46,"Monthly Pass, Regular Price",9,Transportation,46.51,51.68,56.85,49.18,54.65,60.11,money,CHF
22,7458,Vaduz,Liechtenstein,47,"One-way Ticket, Local Transport",9,Transportation,4.65,5.43,6.21,4.92,5.74,6.57,money,CHF
22,7458,Vaduz,Liechtenstein,49,"Taxi, price for 1 km, Normal Tariff",9,Transportation,1.04,1.06,1.09,1.1,1.12,1.15,money,CHF
22,7458,Vaduz,Liechtenstein,50,"Taxi Start, Normal Tariff",9,Transportation,1.49,1.65,1.82,1.58,1.74,1.92,money,CHF
22,7458,Vaduz,Liechtenstein,52,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),9,Transportation,26693.8,28850.72,31007.64,28225.91,30506.63,32787.34,money,CHF
22,7458,Vaduz,Liechtenstein,53,"Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans",10,Utilities Per Month,0.1,0.11,0.12,0.11,0.12,0.13,money,CHF
22,7458,Vaduz,Liechtenstein,54,"Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage",10,Utilities Per Month,95.17,202.62,310.07,100.63,214.25,327.87,money,CHF
22,7458,Vaduz,Liechtenstein,55,"Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL",10,Utilities Per Month,49.3,54.78,60.26,52.13,57.92,63.72,money,CHF
22,7458,Vaduz,Liechtenstein,58,"Water, 0.33 liter Bottle",4,Markets,2.07,3.1,4.13,2.19,3.28,4.37,money,CHF
22,7458,Vaduz,Liechtenstein,64,"Summer Dress in a Chain Store Like George, H&M, Zara, etc.",3,Clothing And Shoes,38.03,42.26,46.49,40.21,44.69,49.16,money,CHF
